hospital_pk,hospital_name,collection_week,state,fips_code,geocoded_hospital_address,no_dose_personnel,one_dose_personnel,two_dose_personnel,data_reported,correct_coding,total_personnel,percentage_unvacc,std_error,personnel_iqr,personnel_lbd,personnel_ubd,possible_incorrect_count,recip_county,recip_state,one_dose_pop,two_dose_pop,county_pop_size,percentage_unvacc_county,std_error_away_from_count_pop
050301,ADVENTIST HEALTH UKIAH VALLEY,2021-04-09,CA,06045,"{'type': 'Point', 'coordinates': [-123.203791, 39.152982]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mendocino County,CA,47,39,86749,0.53,NA
260137,FREEMAN HEALTH SYSTEM - FREEMAN WEST,2021-04-09,MO,29097,"{'type': 'Point', 'coordinates': [-94.527089, 37.054342]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jasper County,MO,33.1,22.9,121328,0.669,NA
181330,RUSSELL COUNTY HOSPITAL,2021-04-09,KY,21207,"{'type': 'Point', 'coordinates': [-85.066891, 37.057549]}",0,0,0,0,0,0,NA,NA,0,0,0,0,Russell County,KY,37.6,26.5,17923,0.624,NA
360131,ALLIANCE COMMUNITY HOSPITAL,2021-04-09,OH,39151,"{'type': 'Point', 'coordinates': [-81.102672, 40.901679]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stark County,OH,31.3,19.4,370606,0.687,NA
380005,ASANTE ASHLAND COMMUNITY HOSPITAL,2021-04-09,OR,41029,"{'type': 'Point', 'coordinates': [-122.724664, 42.206445]}",114,30,163,1,0,277,0.41155234657039713,0.029568314866651062,69,193.75,469.75,0,Jackson County,OR,34.9,21.6,220944,0.651,-8.09811632855907
151328,INDIANA UNIVERSITY HEALTH BEDFORD HOSPITAL,2021-04-09,IN,18093,"{'type': 'Point', 'coordinates': [-86.512167, 38.860988]}",156,167,327,1,0,483,0.32298136645962733,0.021277249165450235,15,291.5,351.5,1,Lawrence County,IN,34.2,26.1,45370,0.6579999999999999,-15.745392223181378
170103,NMC HEALTH,2021-04-09,KS,20079,"{'type': 'Point', 'coordinates': [-97.336211, 38.023054]}",461,16,401,1,0,862,0.5348027842227379,0.016988762705054793,20.75,823.125,906.125,0,Harvey County,KS,38,24.7,34429,0.62,-5.014915874474648
052045,KINDRED HOSPITAL BALDWIN PARK,2021-04-09,CA,06037,"{'type': 'Point', 'coordinates': [-117.966951, 34.063309]}",62,283,260,1,1,345,0.17971014492753623,0.02067094921063327,77.5,215.75,525.75,0,Los Angeles County,CA,42.9,25.5,10039107,0.571,-18.92945752443636
230144,FOREST HEALTH MEDICAL CENTER,2021-04-09,MI,26161,"{'type': 'Point', 'coordinates': [-83.601916, 42.237383]}",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,Washtenaw County,MI,45.9,28.9,367601,0.541,NA
110076,EMORY DECATUR HOSPITAL,2021-04-09,GA,13089,"{'type': 'Point', 'coordinates': [-84.282679, 33.79216]}",1278,1514,1357,1,1,2792,0.4577363896848137,0.009428774377503401,32.5,2464.25,2594.25,1,DeKalb County,GA,21.4,10.6,759297,0.786,-34.81508806684434
161322,DALLAS COUNTY HOSPITAL,2021-04-09,IA,19049,"{'type': 'Point', 'coordinates': [-94.094468, 41.833897]}",NA,NA,NA,NA,NA,NA,NA,NA,0,189,189,NA,Dallas County,IA,47,26.6,93453,0.53,NA
263303,RANKEN JORDAN PEDIATRIC BRIDGE HOSPITAL,2021-04-09,MO,29189,"{'type': 'Point', 'coordinates': [-90.416169, 38.709733]}",110,39,284,1,0,394,0.27918781725888325,0.02260014262303407,35,347.5,487.5,0,St. Louis County,MO,40.1,25.9,994205,0.599,-14.150892234421747
281361,LEXINGTON REGIONAL HEALTH CENTER,2021-04-09,NE,31047,NA,85,14,171,1,0,256,0.33203125,0.029433883736440604,47.5,230.25,420.25,0,Dawson County,NE,0,24.4,23595,1,-22.69387064178084
050777,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,2021-04-09,CA,06001,"{'type': 'Point', 'coordinates': [-122.169447, 37.706524]}",0,0,0,0,0,0,NA,NA,0,0,0,0,Alameda County,CA,49.4,33.1,1671329,0.506,NA
290058,DIGNITY HEALTH ST ROSE DOMINICAN N L V  CAMPUS,2021-04-09,NV,32003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Clark County,NV,39.5,24.3,2266715,0.605,NA
141335,MERCY HARVARD HOSPITAL,2021-04-09,IL,17111,"{'type': 'Point', 'coordinates': [-88.607746, 42.426227]}",0,0,0,0,0,0,NA,NA,14,411,467,1,McHenry County,IL,42.4,22.6,307774,0.5760000000000001,NA
360046,MCCULLOUGH-HYDE MEMORIAL HOSPITAL,2021-04-09,OH,39017,"{'type': 'Point', 'coordinates': [-84.740814, 39.512037]}",365,366,358,1,1,731,0.4993160054719562,0.018493150732372246,26.5,689.25,795.25,0,Butler County,OH,29.5,17.9,383134,0.7050000000000001,-11.122171527429028
381318,PROVIDENCE HOOD RIVER MEMORIAL HOSPITAL,2021-04-09,OR,41027,"{'type': 'Point', 'coordinates': [-121.523224, 45.704561]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hood River County,OR,58.4,38.2,23382,0.41600000000000004,NA
190045,ST TAMMANY PARISH HOSPITAL,2021-04-09,LA,22103,"{'type': 'Point', 'coordinates': [-90.116208, 30.466219]}",1256,50,1159,1,0,2415,0.5200828157349896,0.010166251164414154,58.5,2360.75,2594.75,0,St. Tammany Parish,LA,42.5,31.1,260419,0.575,-5.401911026676375
191309,HOOD MEMORIAL HOSPITAL,2021-04-09,LA,22105,"{'type': 'Point', 'coordinates': [-90.512344, 30.733072]}",150,18,53,1,0,203,0.7389162561576355,0.030827585252986383,0,203,203,0,Tangipahoa Parish,LA,31.6,22.9,134758,0.6839999999999999,1.7813998633680064
110122,SOUTH GEORGIA MEDICAL CENTER,2021-04-09,GA,13185,"{'type': 'Point', 'coordinates': [-83.288863, 30.86175]}",0,0,0,0,0,0,NA,NA,0,0,0,0,Lowndes County,GA,18.5,13.2,117406,0.815,NA
220063,LOWELL GENERAL HOSPITAL,2021-04-09,MA,25017,"{'type': 'Point', 'coordinates': [-71.341354, 42.6463]}",933,217,2525,1,0,3458,0.26980913823019087,0.007548037161834533,0,3510,3510,1,Middlesex County,MA,47.5,27.6,1611699,0.525,-33.80890373197177
010095,HALE COUNTY HOSPITAL,2021-04-09,AL,01065,"{'type': 'Point', 'coordinates': [-87.018633, 32.412098]}",62,0,105,1,0,167,0.3712574850299401,0.03738658416710111,0,156,156,1,Hale County,AL,38.4,27.8,14651,0.616,-6.546265737361071
331304,MARGARETVILLE MEMORIAL HOSPITAL,2021-04-09,NY,36025,"{'type': 'Point', 'coordinates': [-74.641859, 42.147462]}",24,115,108,1,1,139,0.17266187050359713,0.03205769854202705,4,121,137,1,Delaware County,NY,36.6,22.4,44135,0.634,-14.39086866736853
151300,COMMUNITY HOSPITAL OF BREMEN INC,2021-04-09,IN,18099,"{'type': 'Point', 'coordinates': [-86.158489, 41.457098]}",0,0,0,0,0,0,NA,NA,138,-207,345,0,Marshall County,IN,33.2,23.7,46258,0.6679999999999999,NA
172004,KPC PROMISE HOSPITAL OF OVERLAND PARK,2021-04-09,KS,20091,"{'type': 'Point', 'coordinates': [-94.66282, 38.942074]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Johnson County,KS,54.8,31.3,602401,0.45200000000000007,NA
360014,OHIOHEALTH O'BLENESS HOSPITAL,2021-04-09,OH,39009,"{'type': 'Point', 'coordinates': [-82.112883, 39.327064]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Athens County,OH,28.2,17.8,65327,0.718,NA
160028,CHI HEALTH MERCY COUNCIL BLUFFS,2021-04-09,IA,19155,"{'type': 'Point', 'coordinates': [-95.838457, 41.268171]}",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,Pottawattamie County,IA,41.4,29.4,93206,0.5860000000000001,NA
012011,"NOLAND HOSPITAL ANNISTON II, LLC",2021-04-09,AL,01015,"{'type': 'Point', 'coordinates': [-85.823647, 33.657122]}",28,41,31,1,1,69,0.4057971014492754,0.05911494745925731,1,66.5,70.5,0,Calhoun County,AL,23,15.9,113605,0.77,-6.160927383074093
150037,HANCOCK REGIONAL HOSPITAL,2021-04-09,IN,18059,"{'type': 'Point', 'coordinates': [-85.769609, 39.795065]}",476,0,587,1,0,1063,0.4477892756349953,0.01525185368069562,50,922.25,1122.25,0,Hancock County,IN,48.2,33.4,78168,0.518,-4.603422366546232
140213,SILVER CROSS HOSPITAL  AND MEDICAL CENTERS,2021-04-09,IL,17197,"{'type': 'Point', 'coordinates': [-87.986019, 41.544456]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Will County,IL,43.2,22.6,690743,0.568,NA
200019,SOUTHERN MAINE HEALTH CARE,2021-04-09,ME,23031,"{'type': 'Point', 'coordinates': [-70.492174, 43.478436]}",433,34,1369,1,0,1802,0.24028856825749167,0.010064993349889887,49,1712.5,1908.5,0,York County,ME,49.1,30.7,207641,0.509,-26.697626357144895
141328,HARDIN COUNTY GENERAL HOSPITAL,2021-04-09,IL,17069,NA,60,69,58,1,1,129,0.46511627906976744,0.04391527484201927,0,129,129,0,Hardin County,IL,34.9,25.8,3821,0.651,-4.232780543875231
030121,"MOUNTAIN VISTA MEDICAL CENTER, LP",2021-04-09,AZ,04013,"{'type': 'Point', 'coordinates': [-111.615331, 33.39127]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maricopa County,AZ,39.1,24.8,4485414,0.609,NA
060015,CENTURA HEALTH-ST ANTHONY HOSPITAL,2021-04-09,CO,08059,"{'type': 'Point', 'coordinates': [-105.128052, 39.717953]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jefferson County,CO,1.6,0.7,582881,0.984,NA
180056,DEACONESS HENDERSON HOSPITAL,2021-04-09,KY,21101,"{'type': 'Point', 'coordinates': [-87.581236, 37.853893]}",0,0,0,0,0,0,NA,NA,0,0,0,0,Henderson County,KY,34.7,22.8,45210,0.653,NA
252013,ALLEGIANCE SPECIALTY HOSPITAL OF GREENVILLE,2021-04-09,MS,28151,"{'type': 'Point', 'coordinates': [-91.051617, 33.404101]}",48,23,36,1,0,84,0.5714285714285714,0.05399492471560389,12.75,68.875,119.875,0,Washington County,MS,33.2,22.8,43909,0.6679999999999999,-1.7885278862796625
342020,SELECT SPECIALTY HOSPITAL-GREENSBORO,2021-04-09,NC,37081,"{'type': 'Point', 'coordinates': [-79.788771, 36.091254]}",0,0,0,0,0,0,NA,NA,0,0,0,0,Guilford County,NC,46.5,28.9,537174,0.5349999999999999,NA
140054,MACNEAL  HOSPITAL,2021-04-09,IL,17031,"{'type': 'Point', 'coordinates': [-87.792778, 41.831906]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cook County,IL,47.1,25.1,5150233,0.5289999999999999,NA
231332,BRONSON LAKEVIEW HOSPITAL,2021-04-09,MI,26159,"{'type': 'Point', 'coordinates': [-85.898014, 42.221044]}",117,6,210,1,0,327,0.3577981651376147,0.026508243375515633,5,312.5,332.5,0,Van Buren County,MI,40.7,25.4,75677,0.593,-8.872780875387228
050128,TRI-CITY MEDICAL CENTER,2021-04-09,CA,06073,"{'type': 'Point', 'coordinates': [-117.29019, 33.183869]}",627,10,1764,1,0,2391,0.26223337515683814,0.008995259500426024,0,2443,2443,1,San Diego County,CA,56,20.9,3338330,0.43999999999999995,-19.76225642347979
361328,DEFIANCE REGIONAL MEDICAL CENTER,2021-04-09,OH,39039,"{'type': 'Point', 'coordinates': [-84.373661, 41.299512]}",280,17,324,1,0,604,0.46357615894039733,0.02029065715754114,2,608,616,1,Defiance County,OH,31.7,22.6,38087,0.683,-10.814033244756322
100105,CLEVELAND CLINIC INDIAN RIVER HOSPITAL,2021-04-09,FL,12061,"{'type': 'Point', 'coordinates': [-80.396876, 27.658443]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Indian River County,FL,50.4,32.5,159923,0.496,NA
190020,LANE REGIONAL MEDICAL CENTER,2021-04-09,LA,22033,"{'type': 'Point', 'coordinates': [-91.136747, 30.649957]}",331,331,331,1,1,662,0.5,0.019433051858411793,0,744,744,1,East Baton Rouge Parish,LA,41.3,29,440059,0.587,-4.476908754933474
282000,MADONNA REHABILITATION SPECIALTY HOSPITAL LINCOLN,2021-04-09,NE,31109,"{'type': 'Point', 'coordinates': [-96.647214, 40.791637]}",78,390,383,1,1,468,0.16666666666666666,0.017227046470723397,0,468,468,0,Lancaster County,NE,46.8,27.9,319090,0.532,-21.20696278112451
310091,SALEM MEDICAL CENTER,2021-04-09,NJ,34033,"{'type': 'Point', 'coordinates': [-75.445855, 39.593404]}",118,382,331,1,1,500,0.236,0.018989681408596616,8,479,511,0,Salem County,NJ,41.3,24,62385,0.587,-18.48372241996132
340049,NORTH CAROLINA SPECIALTY HOSPITAL,2021-04-09,NC,37063,"{'type': 'Point', 'coordinates': [-78.897484, 36.042726]}",NA,NA,NA,NA,NA,NA,NA,NA,0,285,285,NA,Durham County,NC,52.4,33.9,321488,0.476,NA
170146,PROVIDENCE MEDICAL CENTER,2021-04-09,KS,20209,"{'type': 'Point', 'coordinates': [-94.786329, 39.128582]}",433,11,727,1,0,1160,0.3732758620689655,0.014201171420405969,336.5,326.25,1672.25,0,Wyandotte County,KS,33.4,19,165429,0.666,-20.612675480447542
330154,MEMORIAL HOSPITAL FOR CANCER AND ALLIED DISEASES,2021-04-09,NY,36061,"{'type': 'Point', 'coordinates': [-73.955794, 40.764053]}",5555,15611,14548,1,1,21166,0.2624492109987716,0.0030241212911398204,762.5,19591.5,22641.5,0,New York County,NY,50.6,31.3,1628706,0.494,-76.567957006101
330126,GARNET HEALTH MEDICAL CENTER,2021-04-09,NY,36071,"{'type': 'Point', 'coordinates': [-74.369415, 41.439962]}",541,3139,3028,1,1,3680,0.1470108695652174,0.005837441783409922,86.75,3575.125,3922.125,0,Orange County,NY,43.5,26,384940,0.565,-71.60484779869027
260177,LIBERTY HOSPITAL,2021-04-09,MO,29047,"{'type': 'Point', 'coordinates': [-94.424547, 39.276633]}",665,13,0,1,1,678,0.9808259587020649,0.005266692445827677,2042.5,-2974.75,5195.25,0,Clay County,MO,37,24.5,249948,0.63,66.61219775230894
381325,GOOD SHEPHERD MEDICAL CENTER,2021-04-09,OR,41059,"{'type': 'Point', 'coordinates': [-119.310948, 45.84631]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Umatilla County,OR,35.4,25.6,77950,0.646,NA
100350,UCF LAKE NONA MEDICAL CENTER,2021-04-09,FL,12095,"{'type': 'Point', 'coordinates': [-81.280186, 28.369632]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Orange County,FL,37.3,22.1,1393452,0.627,NA
281344,CHERRY COUNTY HOSPITAL,2021-04-09,NE,31031,NA,108,55,55,1,1,163,0.6625766871165644,0.03703495453901308,18.25,117.375,190.375,0,Cherry County,NE,29.4,23.2,5689,0.706,-1.1724953742738617
051337,HAZEL HAWKINS MEMORIAL HOSPITAL,2021-04-09,CA,06069,"{'type': 'Point', 'coordinates': [-121.386336, 36.835109]}",237,50,413,1,0,650,0.3646153846153846,0.018879007711748143,38.5,609.25,763.25,0,San Benito County,CA,35.2,20.5,62808,0.6479999999999999,-15.010567277234015
340002,MEMORIAL MISSION HOSPITAL AND ASHEVILLE SURGERY CE,2021-04-09,NC,37021,"{'type': 'Point', 'coordinates': [-82.54837, 35.577942]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Buncombe County,NC,51,31.1,261191,0.49,NA
240104,ST FRANCIS REGIONAL MEDICAL CENTER,2021-04-09,MN,27139,"{'type': 'Point', 'coordinates': [-93.503403, 44.770075]}",258,11,469,1,0,727,0.35488308115543327,0.01774576222209891,62.5,568.25,818.25,0,Scott County,MN,42.5,25.9,149013,0.575,-12.403914584770762
340145,ATRIUM HEALTH LINCOLN,2021-04-09,NC,37109,"{'type': 'Point', 'coordinates': [-81.20112, 35.488525]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lincoln County,NC,33.7,22.1,86111,0.663,NA
050496,JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS,2021-04-09,CA,06013,"{'type': 'Point', 'coordinates': [-122.034238, 37.982963]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Contra Costa County,CA,54.1,33.5,1153526,0.45899999999999996,NA
210048,HOWARD COUNTY GENERAL HOSPITAL,2021-04-09,MD,24027,"{'type': 'Point', 'coordinates': [-76.88722, 39.214512]}",NA,NA,NA,NA,NA,NA,NA,NA,442.25,8198.875,9967.875,NA,Howard County,MD,57.3,35.6,325690,0.42700000000000005,NA
171383,WILLIAM NEWTON HOSPITAL,2021-04-09,KS,20035,"{'type': 'Point', 'coordinates': [-96.982422, 37.24465]}",142,0,220,1,0,362,0.39226519337016574,0.025662127405665716,6,353,377,0,Cowley County,KS,38.6,27.8,34908,0.614,-8.640546558150099
241335,ST ELIZABETH MEDICAL CENTER,2021-04-09,MN,27157,"{'type': 'Point', 'coordinates': [-92.048782, 44.386254]}",142,5,307,1,0,449,0.31625835189309576,0.021945417547598357,17.75,394.375,465.375,0,Wabasha County,MN,62.2,41.9,21627,0.378,-2.813418699962766
231327,SPARROW EATON HOSPITAL,2021-04-09,MI,26045,"{'type': 'Point', 'coordinates': [-84.832083, 42.56494]}",206,15,197,1,0,403,0.511166253101737,0.024900562282093884,41.5,319.25,485.25,0,Eaton County,MI,40.5,25.5,110268,0.595,-3.3667411180729925
140135,DECATUR MEMORIAL HOSPITAL,2021-04-09,IL,17115,"{'type': 'Point', 'coordinates': [-88.960912, 39.866492]}",819,1223,1057,1,1,2042,0.40107737512242897,0.01084604926531713,0,2042,2042,0,Macon County,IL,41.8,25.1,104009,0.5820000000000001,-16.680970227206604
181331,MCDOWELL ARH HOSPITAL,2021-04-09,KY,21071,"{'type': 'Point', 'coordinates': [-82.747264, 37.457174]}",38,9,104,1,0,142,0.2676056338028169,0.03715146562800071,17,116.5,184.5,0,Floyd County,KY,41.5,36.7,35589,0.585,-8.543252892773252
110129,ST FRANCIS HOSPITAL- EMORY HEALTHCARE,2021-04-09,GA,13215,"{'type': 'Point', 'coordinates': [-84.961046, 32.506919]}",1141,1449,1230,1,1,2590,0.44054054054054054,0.009755002135936173,0,2590,2590,0,Muscogee County,GA,25.6,13.2,195769,0.744,-31.10808744383088
100014,ADVENTHEALTH NEW SMYRNA BEACH,2021-04-09,FL,12127,"{'type': 'Point', 'coordinates': [-80.922733, 29.020797]}",673,14,453,1,0,1126,0.5976909413854352,0.014613325142926372,1328.5,-1816.75,3497.25,0,Volusia County,FL,38.6,25.4,553284,0.614,-1.1160402204873425
161380,HANSEN FAMILY HOSPITAL,2021-04-09,IA,19083,"{'type': 'Point', 'coordinates': [-93.262394, 42.500939]}",51,144,139,1,1,195,0.26153846153846155,0.03147128073580054,0,194,194,1,Hardin County,IA,45.8,33,16846,0.542,-8.91166587137002
341303,FIRSTHEALTH MONTGOMERY MEMORIAL HOSP,2021-04-09,NC,37123,"{'type': 'Point', 'coordinates': [-79.891557, 35.36443]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Montgomery County,NC,33.8,21.8,27173,0.662,NA
171318,SEDAN CITY HOSPITAL,2021-04-09,KS,20019,NA,11,0,29,1,0,40,0.275,0.07060010623221469,1,38.5,42.5,0,Chautauqua County,KS,35.8,32.3,3250,0.642,-5.198292461386392
100053,STEWARD HIALEAH HOSPITAL,2021-04-09,FL,12086,"{'type': 'Point', 'coordinates': [-80.268222, 25.844982]}",209,661,589,1,1,870,0.24022988505747125,0.014484216037916608,0,870,870,0,Miami-Dade County,FL,42,26.1,2716940,0.5800000000000001,-23.457956858216054
291313,BANNER CHURCHILL COMMUNITY HOSPITAL,2021-04-09,NV,32001,"{'type': 'Point', 'coordinates': [-118.76518, 39.474876]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Churchill County,NV,33.5,24.2,24909,0.665,NA
360051,MIAMI VALLEY HOSPITAL,2021-04-09,OH,39113,NA,7524,256,6754,1,0,14278,0.5269645608628659,0.004178340756690599,14,14403,14459,1,Montgomery County,OH,33.8,22.3,531687,0.662,-32.317957533958335
171314,F W HUSTON MEDICAL CENTER,2021-04-09,KS,20087,"{'type': 'Point', 'coordinates': [-95.270151, 39.325225]}",14,0,62,1,0,76,0.18421052631578946,0.04446716830104888,1,73.5,77.5,0,Jefferson County,KS,45.4,29.8,19043,0.546,-8.136103275901126
300029,PORTSMOUTH REGIONAL HOSPITAL,2021-04-09,NH,33015,"{'type': 'Point', 'coordinates': [-70.788052, 43.063988]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rockingham County,NH,0,5.9,309769,1,NA
351305,KENMARE COMMUNITY HOSPITAL,2021-04-09,ND,38101,NA,36,19,19,1,1,55,0.6545454545454545,0.06411859785221004,9,32.5,68.5,0,Ward County,ND,39.5,27.1,67641,0.605,0.7727158142112558
140120,PEKIN MEMORIAL HOSPITAL,2021-04-09,IL,17179,"{'type': 'Point', 'coordinates': [-89.633191, 40.563142]}",162,7,206,1,0,368,0.44021739130434784,0.025877325546489038,36,312,456,0,Tazewell County,IL,45.8,30.1,131803,0.542,-3.9332738815221875
310051,OVERLOOK MEDICAL CENTER,2021-04-09,NJ,34039,"{'type': 'Point', 'coordinates': [-74.354543, 40.712576]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Union County,NJ,41.7,22.6,556341,0.583,NA
050423,PALO VERDE HOSPITAL,2021-04-09,CA,06065,"{'type': 'Point', 'coordinates': [-114.595479, 33.612459]}",52,108,108,1,1,160,0.325,0.037028283108996564,36,70,214,0,Riverside County,CA,37.2,21.5,2470546,0.6279999999999999,-8.182934086036022
271324,PONDERA MEDICAL CENTER,2021-04-09,MT,30073,"{'type': 'Point', 'coordinates': [-111.958555, 48.173915]}",92,9,95,1,0,187,0.4919786096256685,0.03655891569909293,18,166,238,0,Pondera County,MT,48.1,33,5911,0.5189999999999999,-0.7391190317770248
050485,LONG BEACH MEMORIAL MEDICAL CENTER,2021-04-09,CA,06037,"{'type': 'Point', 'coordinates': [-118.185097, 33.807214]}",342,138,3550,1,0,3892,0.08787255909558069,0.0045380364740115284,118,3761,4233,0,Los Angeles County,CA,42.9,25.5,10039107,0.571,-106.46178003883358
300020,SOUTHERN NH MEDICAL CENTER,2021-04-09,NH,33011,"{'type': 'Point', 'coordinates': [-71.461896, 42.755903]}",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,Hillsborough County,NH,0,5.3,417025,1,NA
131308,CASCADE MEDICAL CENTER,2021-04-09,ID,16085,"{'type': 'Point', 'coordinates': [-116.048938, 44.517921]}",20,0,39,1,0,59,0.3389830508474576,0.06162675267705392,5.5,45.25,67.25,0,Valley County,ID,51.3,34,11392,0.487,-2.4018294445628796
290012,SAINT ROSE DOMINICAN HOSPITALS - ROSE DE LIMA,2021-04-09,NV,32003,"{'type': 'Point', 'coordinates': [-114.983326, 36.038733]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Clark County,NV,39.5,24.3,2266715,0.605,NA
310003,PALISADES MEDICAL CENTER,2021-04-09,NJ,34017,"{'type': 'Point', 'coordinates': [-73.995765, 40.794166]}",648,83,685,1,0,1333,0.48612153038259565,0.013689499320965824,241,747.5,1711.5,0,Hudson County,NJ,41.4,20,672391,0.5860000000000001,-7.2959914220119035
230303,MUNSON HEALTHCARE MANISTEE HOSPITAL,2021-04-09,MI,26101,"{'type': 'Point', 'coordinates': [-86.273423, 44.272357]}",94,5,205,1,0,299,0.31438127090301005,0.026849368459057436,6.75,288.875,315.875,0,Manistee County,MI,47.6,28.5,24558,0.524,-7.807212650704886
330396,WOODHULL MEDICAL & MENTAL HEALTH CENTER,2021-04-09,NY,36047,"{'type': 'Point', 'coordinates': [-73.941648, 40.700564]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kings County,NY,35.7,21.2,2559903,0.643,NA
250093,BOLIVAR MEDICAL CENTER,2021-04-09,MS,28011,"{'type': 'Point', 'coordinates': [-90.708128, 33.747471]}",196,0,0,1,1,196,1,0,63,270.5,522.5,1,Bolivar County,MS,42.4,29.1,30628,0.5760000000000001,Inf
191315,HARDTNER MEDICAL CENTER,2021-04-09,LA,22059,"{'type': 'Point', 'coordinates': [-92.27611, 31.859868]}",251,0,136,1,0,387,0.648578811369509,0.024268328634417163,8.5,380.25,414.25,0,La Salle Parish,LA,24.1,19.3,14892,0.759,-4.550012087519389
010036,ANDALUSIA HEALTH,2021-04-09,AL,01039,"{'type': 'Point', 'coordinates': [-86.495664, 31.297418]}",181,7,6,1,1,188,0.9627659574468085,0.01380865990777562,6.75,163.875,190.875,0,Covington County,AL,23.5,14.6,37049,0.765,14.321879079333904
321305,NOR-LEA HOSPITAL DISTRICT,2021-04-09,NM,35025,"{'type': 'Point', 'coordinates': [-103.348637, 32.964842]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lea County,NM,0,13.1,71070,1,NA
362031,SELECT SPECIALTY HOSPITAL SOUTHEAST OHIO,2021-04-09,OH,39089,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,Licking County,OH,30.3,21.5,176862,0.6970000000000001,NA
010138,HILL HOSPITAL OF SUMTER COUNTY,2021-04-09,AL,01119,"{'type': 'Point', 'coordinates': [-88.296865, 32.49249]}",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sumter County,AL,35.2,19,12427,0.6479999999999999,NA
222007,HEBREW REHABILITATION CENTER,2021-04-09,MA,25025,"{'type': 'Point', 'coordinates': [-71.130359, 42.297858]}",NA,NA,NA,NA,NA,NA,NA,NA,152.5,-152.5,457.5,NA,Suffolk County,MA,41.8,23.7,803907,0.5820000000000001,NA
161355,KNOXVILLE HOSPITAL & CLINICS,2021-04-09,IA,19125,"{'type': 'Point', 'coordinates': [-93.109511, 41.310972]}",0,0,0,0,0,0,NA,NA,0,0,0,0,Marion County,IA,44.4,31,33253,0.556,NA
221303,ATHOL MEMORIAL HOSPITAL,2021-04-09,MA,25027,"{'type': 'Point', 'coordinates': [-72.208674, 42.586246]}",73,164,154,1,1,237,0.3080168776371308,0.029988920649478036,6,226,250,0,Worcester County,MA,42.2,24.4,830622,0.578,-9.002762237378766
291300,MOUNT GRANT GENERAL HOSPITAL,2021-04-09,NV,32021,"{'type': 'Point', 'coordinates': [-118.628454, 38.517236]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mineral County,NV,39,34.7,4505,0.61,NA
050697,PATIENTS' HOSPITAL OF REDDING,2021-04-09,CA,06089,"{'type': 'Point', 'coordinates': [-122.416264, 40.58549]}",23,0,48,1,0,71,0.323943661971831,0.0555388667156425,4,61,77,0,Shasta County,CA,31.1,18.4,180080,0.6890000000000001,-6.572988604489314
110252,NORTHSIDE HOSPITAL DULUTH,2021-04-09,GA,13135,"{'type': 'Point', 'coordinates': [-84.164667, 34.000637]}",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,Gwinnett County,GA,18.9,8.7,936250,0.811,NA
010175,EAMC - LANIER,2021-04-09,AL,01017,"{'type': 'Point', 'coordinates': [-85.1702, 32.82397]}",189,142,134,1,1,331,0.5709969788519638,0.027204019884324977,41,201.5,365.5,0,Chambers County,AL,20.6,14,33254,0.794,-8.197428986461341
